date,outlet,dish,quantity,channel
2025-07-05,Uptown,Mushroom Pizza,17,Delivery
2025-07-05,Airport,Chicken Rice Bowl,27,POS
2025-07-05,Airport,Chicken Rice Bowl,10,Delivery
2025-07-05,Airport,Beef Burger,32,POS
2025-07-05,Airport,Beef Burger,11,Delivery
2025-07-05,Airport,Veggie Salad,40,POS
2025-07-05,Airport,Veggie Salad,17,Delivery
2025-07-05,Airport,Spaghetti Bolognese,51,POS
2025-07-05,Airport,Spaghetti Bolognese,19,Delivery
2025-07-05,Airport,Fish Tacos,43,POS
2025-07-05,Airport,Fish Tacos,17,Delivery
2025-07-05,Airport,Fried Rice,58,POS
2025-07-05,Airport,Fried Rice,21,Delivery
2025-07-05,Airport,Ramen,59,POS
2025-07-05,Airport,Ramen,25,Delivery
2025-07-05,Airport,Grilled Chicken Plate,22,POS
2025-07-05,Airport,Grilled Chicken Plate,8,Delivery
2025-07-05,Airport,Caesar Wrap,28,POS
2025-07-05,Airport,Caesar Wrap,11,Delivery
2025-07-05,Airport,Pad Thai,47,POS
2025-07-05,Airport,Pad Thai,20,Delivery
2025-07-05,Airport,Beef Rice Bowl,53,POS
2025-07-05,Airport,Beef Rice Bowl,20,Delivery
2025-07-05,Airport,Mushroom Pizza,57,POS
2025-07-05,Airport,Mushroom Pizza,24,Delivery
2025-07-06,Downtown,Chicken Rice Bowl,23,POS
2025-07-06,Downtown,Chicken Rice Bowl,8,Delivery
2025-07-06,Downtown,Beef Burger,25,POS
2025-07-06,Downtown,Beef Burger,10,Delivery
2025-07-06,Downtown,Veggie Salad,26,POS
2025-07-06,Downtown,Veggie Salad,10,Delivery
2025-07-06,Downtown,Spaghetti Bolognese,32,POS
2025-07-06,Downtown,Spaghetti Bolognese,13,Delivery
2025-07-06,Downtown,Fish Tacos,42,POS
2025-07-06,Downtown,Fish Tacos,17,Delivery
2025-07-06,Downtown,Fried Rice,49,POS
2025-07-06,Downtown,Fried Rice,20,Delivery
2025-07-06,Downtown,Ramen,52,POS
2025-07-06,Downtown,Ramen,20,Delivery
2025-07-06,Downtown,Grilled Chicken Plate,21,POS
2025-07-06,Downtown,Grilled Chicken Plate,9,Delivery
2025-07-06,Downtown,Caesar Wrap,21,POS
2025-07-06,Downtown,Caesar Wrap,9,Delivery
2025-07-06,Downtown,Margherita Pizza,30,POS
2025-07-06,Downtown,Margherita Pizza,11,Delivery
2025-07-06,Downtown,Pad Thai,39,POS
2025-07-06,Downtown,Pad Thai,17,Delivery
2025-07-06,Downtown,Beef Rice Bowl,47,POS
2025-07-06,Downtown,Beef Rice Bowl,19,Delivery
2025-07-06,Downtown,Mushroom Pizza,39,POS
2025-07-06,Downtown,Mushroom Pizza,16,Delivery
2025-07-06,Marina,Chicken Rice Bowl,17,POS
2025-07-06,Marina,Chicken Rice Bowl,8,Delivery
2025-07-06,Marina,Beef Burger,21,POS
2025-07-06,Marina,Beef Burger,9,Delivery
2025-07-06,Marina,Veggie Salad,33,POS
2025-07-06,Marina,Veggie Salad,14,Delivery
2025-07-06,Marina,Spaghetti Bolognese,32,POS
2025-07-06,Marina,Spaghetti Bolognese,12,Delivery
2025-07-06,Marina,Fish Tacos,40,POS
2025-07-06,Marina,Fish Tacos,14,Delivery
2025-07-06,Marina,Fried Rice,40,POS
2025-07-06,Marina,Fried Rice,15,Delivery
2025-07-06,Marina,Ramen,44,POS
2025-07-06,Marina,Ramen,18,Delivery
2025-07-06,Marina,Grilled Chicken Plate,22,POS
2025-07-06,Marina,Grilled Chicken Plate,8,Delivery
2025-07-06,Marina,Caesar Wrap,25,POS
2025-07-06,Marina,Caesar Wrap,9,Delivery
2025-07-06,Marina,Margherita Pizza,25,POS
2025-07-06,Marina,Margherita Pizza,10,Delivery
2025-07-06,Marina,Pad Thai,32,POS
2025-07-06,Marina,Pad Thai,13,Delivery
2025-07-06,Marina,Beef Rice Bowl,41,POS
2025-07-06,Marina,Beef Rice Bowl,14,Delivery
2025-07-06,Marina,Mushroom Pizza,39,POS
2025-07-06,Marina,Mushroom Pizza,17,Delivery
2025-07-06,Uptown,Chicken Rice Bowl,16,POS
2025-07-06,Uptown,Chicken Rice Bowl,6,Delivery
2025-07-06,Uptown,Beef Burger,22,POS
2025-07-06,Uptown,Beef Burger,9,Delivery
2025-07-06,Uptown,Veggie Salad,26,POS
2025-07-06,Uptown,Veggie Salad,11,Delivery
2025-07-06,Uptown,Spaghetti Bolognese,30,POS
2025-07-06,Uptown,Spaghetti Bolognese,11,Delivery
2025-07-06,Uptown,Fish Tacos,33,POS
2025-07-06,Uptown,Fish Tacos,14,Delivery
2025-07-06,Uptown,Fried Rice,42,POS
2025-07-06,Uptown,Fried Rice,16,Delivery
2025-07-06,Uptown,Ramen,40,POS
2025-07-06,Uptown,Ramen,17,Delivery
2025-07-06,Uptown,Grilled Chicken Plate,20,POS
2025-07-06,Uptown,Grilled Chicken Plate,7,Delivery
2025-07-06,Uptown,Caesar Wrap,22,POS
2025-07-06,Uptown,Caesar Wrap,9,Delivery
2025-07-06,Uptown,Margherita Pizza,23,POS
2025-07-06,Uptown,Margherita Pizza,9,Delivery
2025-07-06,Uptown,Pad Thai,35,POS
2025-07-06,Uptown,Pad Thai,14,Delivery
2025-07-06,Uptown,Beef Rice Bowl,38,POS
2025-07-06,Uptown,Beef Rice Bowl,15,Delivery
2025-07-06,Uptown,Mushroom Pizza,42,POS
2025-07-06,Uptown,Mushroom Pizza,17,Delivery
2025-07-06,Airport,Chicken Rice Bowl,28,POS
2025-07-06,Airport,Chicken Rice Bowl,10,Delivery
2025-07-06,Airport,Beef Burger,24,POS
2025-07-06,Airport,Beef Burger,11,Delivery
2025-07-06,Airport,Veggie Salad,43,POS
2025-07-06,Airport,Veggie Salad,14,Delivery
2025-07-06,Airport,Spaghetti Bolognese,49,POS
2025-07-06,Airport,Spaghetti Bolognese,17,Delivery
2025-07-06,Airport,Fish Tacos,60,POS
2025-07-06,Airport,Fish Tacos,22,Delivery
2025-07-06,Airport,Fried Rice,63,POS
2025-07-06,Airport,Fried Rice,27,Delivery
2025-07-06,Airport,Ramen,57,POS
2025-07-06,Airport,Ramen,23,Delivery
2025-07-06,Airport,Grilled Chicken Plate,26,POS
2025-07-06,Airport,Grilled Chicken Plate,10,Delivery
2025-07-06,Airport,Caesar Wrap,34,POS
2025-07-06,Airport,Caesar Wrap,13,Delivery
2025-07-06,Airport,Margherita Pizza,35,POS
2025-07-06,Airport,Margherita Pizza,13,Delivery
2025-07-06,Airport,Pad Thai,46,POS
2025-07-06,Airport,Pad Thai,17,Delivery
2025-07-06,Airport,Beef Rice Bowl,44,POS
2025-07-06,Airport,Beef Rice Bowl,19,Delivery
2025-07-06,Airport,Mushroom Pizza,54,POS
2025-07-06,Airport,Mushroom Pizza,21,Delivery
2025-07-07,Downtown,Chicken Rice Bowl,17,POS
2025-07-07,Downtown,Chicken Rice Bowl,7,Delivery
2025-07-07,Downtown,Beef Burger,23,POS
2025-07-07,Downtown,Beef Burger,9,Delivery
2025-07-07,Downtown,Veggie Salad,25,POS
2025-07-07,Downtown,Veggie Salad,11,Delivery
2025-07-07,Downtown,Spaghetti Bolognese,34,POS
2025-07-07,Downtown,Spaghetti Bolognese,13,Delivery
2025-07-07,Downtown,Fish Tacos,32,POS
2025-07-07,Downtown,Fish Tacos,15,Delivery
2025-07-07,Downtown,Fried Rice,37,POS
2025-07-07,Downtown,Fried Rice,15,Delivery
2025-07-07,Downtown,Ramen,39,POS
2025-07-07,Downtown,Ramen,18,Delivery
2025-07-07,Downtown,Grilled Chicken Plate,17,POS
2025-07-07,Downtown,Grilled Chicken Plate,6,Delivery
2025-07-07,Downtown,Caesar Wrap,21,POS
2025-07-07,Downtown,Caesar Wrap,8,Delivery
2025-07-07,Downtown,Margherita Pizza,28,POS
2025-07-07,Downtown,Margherita Pizza,12,Delivery
2025-07-07,Downtown,Pad Thai,31,POS
2025-07-07,Downtown,Pad Thai,13,Delivery
2025-07-07,Downtown,Beef Rice Bowl,37,POS
2025-07-07,Downtown,Beef Rice Bowl,15,Delivery
2025-07-07,Downtown,Mushroom Pizza,42,POS
2025-07-07,Downtown,Mushroom Pizza,18,Delivery
2025-07-07,Marina,Chicken Rice Bowl,13,POS
2025-07-07,Marina,Chicken Rice Bowl,5,Delivery
2025-07-07,Marina,Beef Burger,14,POS
2025-07-07,Marina,Beef Burger,6,Delivery
2025-07-07,Marina,Veggie Salad,22,POS
2025-07-07,Marina,Veggie Salad,9,Delivery
2025-07-07,Marina,Spaghetti Bolognese,29,POS
2025-07-07,Marina,Spaghetti Bolognese,11,Delivery
2025-07-07,Marina,Fish Tacos,26,POS
2025-07-07,Marina,Fish Tacos,9,Delivery
2025-07-07,Marina,Fried Rice,29,POS
2025-07-07,Marina,Fried Rice,13,Delivery
2025-07-07,Marina,Ramen,35,POS
2025-07-07,Marina,Ramen,12,Delivery
2025-07-07,Marina,Grilled Chicken Plate,13,POS
2025-07-07,Marina,Grilled Chicken Plate,5,Delivery
2025-07-07,Marina,Caesar Wrap,16,POS
2025-07-07,Marina,Caesar Wrap,7,Delivery
2025-07-07,Marina,Margherita Pizza,20,POS
2025-07-07,Marina,Margherita Pizza,8,Delivery
2025-07-07,Marina,Pad Thai,23,POS
2025-07-07,Marina,Pad Thai,10,Delivery
2025-07-07,Marina,Beef Rice Bowl,33,POS
2025-07-07,Marina,Beef Rice Bowl,12,Delivery
2025-07-07,Marina,Mushroom Pizza,34,POS
2025-07-07,Marina,Mushroom Pizza,11,Delivery
2025-07-07,Uptown,Chicken Rice Bowl,13,POS
2025-07-07,Uptown,Chicken Rice Bowl,5,Delivery
2025-07-07,Uptown,Beef Burger,17,POS
2025-07-07,Uptown,Beef Burger,7,Delivery
2025-07-07,Uptown,Veggie Salad,21,POS
2025-07-07,Uptown,Veggie Salad,8,Delivery
2025-07-07,Uptown,Spaghetti Bolognese,18,POS
2025-07-07,Uptown,Spaghetti Bolognese,7,Delivery
2025-07-07,Uptown,Fish Tacos,28,POS
2025-07-07,Uptown,Fish Tacos,12,Delivery
2025-07-07,Uptown,Fried Rice,27,POS
2025-07-07,Uptown,Fried Rice,10,Delivery
2025-07-07,Uptown,Ramen,36,POS
2025-07-07,Uptown,Ramen,13,Delivery
2025-07-07,Uptown,Grilled Chicken Plate,15,POS
2025-07-07,Uptown,Grilled Chicken Plate,6,Delivery
2025-07-07,Uptown,Caesar Wrap,16,POS
2025-07-07,Uptown,Caesar Wrap,6,Delivery
2025-07-07,Uptown,Margherita Pizza,20,POS
2025-07-07,Uptown,Margherita Pizza,9,Delivery
2025-07-07,Uptown,Pad Thai,23,POS
2025-07-07,Uptown,Pad Thai,8,Delivery
2025-07-07,Uptown,Beef Rice Bowl,26,POS
2025-07-07,Uptown,Beef Rice Bowl,11,Delivery
2025-07-07,Uptown,Mushroom Pizza,26,POS
2025-07-07,Uptown,Mushroom Pizza,11,Delivery
2025-07-07,Airport,Chicken Rice Bowl,16,POS
2025-07-07,Airport,Chicken Rice Bowl,7,Delivery
2025-07-07,Airport,Beef Burger,24,POS
2025-07-07,Airport,Beef Burger,10,Delivery
2025-07-07,Airport,Veggie Salad,23,POS
2025-07-07,Airport,Veggie Salad,9,Delivery
2025-07-07,Airport,Spaghetti Bolognese,33,POS
2025-07-07,Airport,Spaghetti Bolognese,15,Delivery
2025-07-07,Airport,Fish Tacos,33,POS
2025-07-07,Airport,Fish Tacos,13,Delivery
2025-07-07,Airport,Fried Rice,39,POS
2025-07-07,Airport,Fried Rice,14,Delivery
2025-07-07,Airport,Ramen,48,POS
2025-07-07,Airport,Ramen,19,Delivery
2025-07-07,Airport,Grilled Chicken Plate,15,POS
2025-07-07,Airport,Grilled Chicken Plate,7,Delivery
2025-07-07,Airport,Caesar Wrap,27,POS
2025-07-07,Airport,Caesar Wrap,9,Delivery
2025-07-07,Airport,Margherita Pizza,26,POS
2025-07-07,Airport,Margherita Pizza,10,Delivery
2025-07-07,Airport,Pad Thai,37,POS
2025-07-07,Airport,Pad Thai,13,Delivery
2025-07-07,Airport,Beef Rice Bowl,31,POS
2025-07-07,Airport,Beef Rice Bowl,13,Delivery
2025-07-07,Airport,Mushroom Pizza,38,POS
2025-07-07,Airport,Mushroom Pizza,17,Delivery
2025-07-08,Downtown,Chicken Rice Bowl,14,POS
2025-07-08,Downtown,Chicken Rice Bowl,7,Delivery
2025-07-08,Downtown,Beef Burger,23,POS
2025-07-08,Downtown,Beef Burger,9,Delivery
2025-07-08,Downtown,Veggie Salad,31,POS
2025-07-08,Downtown,Veggie Salad,11,Delivery
2025-07-08,Downtown,Fish Tacos,39,POS
2025-07-08,Downtown,Fish Tacos,17,Delivery
2025-07-08,Downtown,Fried Rice,32,POS
2025-07-08,Downtown,Fried Rice,12,Delivery
2025-07-08,Downtown,Ramen,51,POS
2025-07-08,Downtown,Ramen,20,Delivery
2025-07-08,Downtown,Grilled Chicken Plate,16,POS
2025-07-08,Downtown,Grilled Chicken Plate,6,Delivery
2025-07-08,Downtown,Caesar Wrap,23,POS
2025-07-08,Downtown,Caesar Wrap,8,Delivery
2025-07-08,Downtown,Margherita Pizza,27,POS
2025-07-08,Downtown,Margherita Pizza,10,Delivery
2025-07-08,Downtown,Pad Thai,28,POS
2025-07-08,Downtown,Pad Thai,11,Delivery
2025-07-08,Downtown,Beef Rice Bowl,28,POS
2025-07-08,Downtown,Beef Rice Bowl,11,Delivery
2025-07-08,Downtown,Mushroom Pizza,46,POS
2025-07-08,Downtown,Mushroom Pizza,16,Delivery
2025-07-08,Marina,Chicken Rice Bowl,14,POS
2025-07-08,Marina,Chicken Rice Bowl,5,Delivery
2025-07-08,Marina,Beef Burger,16,POS
2025-07-08,Marina,Beef Burger,5,Delivery
2025-07-08,Marina,Veggie Salad,21,POS
2025-07-08,Marina,Veggie Salad,9,Delivery
2025-07-08,Marina,Spaghetti Bolognese,23,POS
2025-07-08,Marina,Spaghetti Bolognese,9,Delivery
2025-07-08,Marina,Fish Tacos,28,POS
2025-07-08,Marina,Fish Tacos,12,Delivery
2025-07-08,Marina,Fried Rice,28,POS
2025-07-08,Marina,Fried Rice,11,Delivery
2025-07-08,Marina,Ramen,33,POS
2025-07-08,Marina,Ramen,12,Delivery
2025-07-08,Marina,Grilled Chicken Plate,14,POS
2025-07-08,Marina,Grilled Chicken Plate,5,Delivery
2025-07-08,Marina,Caesar Wrap,18,POS
2025-07-08,Marina,Caesar Wrap,8,Delivery
2025-07-08,Marina,Margherita Pizza,17,POS
2025-07-08,Marina,Margherita Pizza,6,Delivery
2025-07-08,Marina,Pad Thai,23,POS
2025-07-08,Marina,Pad Thai,9,Delivery
2025-07-08,Marina,Beef Rice Bowl,22,POS
2025-07-08,Marina,Beef Rice Bowl,9,Delivery
2025-07-08,Marina,Mushroom Pizza,30,POS
2025-07-08,Marina,Mushroom Pizza,12,Delivery
2025-07-08,Uptown,Chicken Rice Bowl,10,POS
2025-07-08,Uptown,Chicken Rice Bowl,4,Delivery
2025-07-08,Uptown,Beef Burger,16,POS
2025-07-08,Uptown,Beef Burger,6,Delivery
2025-07-08,Uptown,Veggie Salad,19,POS
2025-07-08,Uptown,Veggie Salad,7,Delivery
2025-07-08,Uptown,Spaghetti Bolognese,24,POS
2025-07-08,Uptown,Spaghetti Bolognese,10,Delivery
2025-07-08,Uptown,Fish Tacos,28,POS
2025-07-08,Uptown,Fish Tacos,10,Delivery
2025-07-08,Uptown,Fried Rice,28,POS
2025-07-08,Uptown,Fried Rice,12,Delivery
2025-07-08,Uptown,Ramen,33,POS
2025-07-08,Uptown,Ramen,12,Delivery
2025-07-08,Uptown,Grilled Chicken Plate,15,POS
2025-07-08,Uptown,Grilled Chicken Plate,5,Delivery
2025-07-08,Uptown,Caesar Wrap,15,POS
2025-07-08,Uptown,Caesar Wrap,6,Delivery
2025-07-08,Uptown,Margherita Pizza,23,POS
2025-07-08,Uptown,Margherita Pizza,9,Delivery
2025-07-08,Uptown,Pad Thai,25,POS
2025-07-08,Uptown,Pad Thai,9,Delivery
2025-07-08,Uptown,Beef Rice Bowl,23,POS
2025-07-08,Uptown,Beef Rice Bowl,9,Delivery
2025-07-08,Uptown,Mushroom Pizza,25,POS
2025-07-08,Uptown,Mushroom Pizza,10,Delivery
2025-07-08,Airport,Chicken Rice Bowl,19,POS
2025-07-08,Airport,Chicken Rice Bowl,8,Delivery
2025-07-08,Airport,Beef Burger,22,POS
2025-07-08,Airport,Beef Burger,8,Delivery
2025-07-08,Airport,Veggie Salad,28,POS
2025-07-08,Airport,Veggie Salad,12,Delivery
2025-07-08,Airport,Spaghetti Bolognese,33,POS
2025-07-08,Airport,Spaghetti Bolognese,13,Delivery
2025-07-08,Airport,Fish Tacos,32,POS
2025-07-08,Airport,Fish Tacos,12,Delivery
2025-07-08,Airport,Fried Rice,48,POS
2025-07-08,Airport,Fried Rice,18,Delivery
2025-07-08,Airport,Ramen,51,POS
2025-07-08,Airport,Ramen,20,Delivery
2025-07-08,Airport,Grilled Chicken Plate,17,POS
2025-07-08,Airport,Grilled Chicken Plate,6,Delivery
2025-07-08,Airport,Caesar Wrap,24,POS
2025-07-08,Airport,Caesar Wrap,10,Delivery
2025-07-08,Airport,Margherita Pizza,26,POS
2025-07-08,Airport,Margherita Pizza,10,Delivery
2025-07-08,Airport,Pad Thai,26,POS
2025-07-08,Airport,Pad Thai,10,Delivery
2025-07-08,Airport,Beef Rice Bowl,40,POS
2025-07-08,Airport,Beef Rice Bowl,14,Delivery
2025-07-08,Airport,Mushroom Pizza,35,POS
2025-07-08,Airport,Mushroom Pizza,15,Delivery
2025-07-09,Downtown,Beef Burger,19,POS
2025-07-09,Downtown,Beef Burger,8,Delivery
2025-07-09,Downtown,Veggie Salad,26,POS
2025-07-09,Downtown,Veggie Salad,9,Delivery
2025-07-09,Downtown,Spaghetti Bolognese,29,POS
2025-07-09,Downtown,Spaghetti Bolognese,10,Delivery
2025-07-09,Downtown,Fried Rice,39,POS
2025-07-09,Downtown,Fried Rice,15,Delivery
2025-07-09,Downtown,Ramen,44,POS
2025-07-09,Downtown,Ramen,15,Delivery
2025-07-09,Downtown,Caesar Wrap,23,POS
2025-07-09,Downtown,Caesar Wrap,8,Delivery
2025-07-09,Downtown,Margherita Pizza,27,POS
2025-07-09,Downtown,Margherita Pizza,10,Delivery
2025-07-09,Downtown,Pad Thai,34,POS
2025-07-09,Downtown,Pad Thai,13,Delivery
2025-07-09,Downtown,Beef Rice Bowl,37,POS
2025-07-09,Downtown,Beef Rice Bowl,14,Delivery
2025-07-09,Downtown,Mushroom Pizza,42,POS
2025-07-09,Downtown,Mushroom Pizza,17,Delivery
2025-07-09,Marina,Chicken Rice Bowl,14,POS
2025-07-09,Marina,Chicken Rice Bowl,6,Delivery
2025-07-09,Marina,Beef Burger,15,POS
2025-07-09,Marina,Beef Burger,6,Delivery
2025-07-09,Marina,Veggie Salad,19,POS
2025-07-09,Marina,Veggie Salad,7,Delivery
2025-07-09,Marina,Spaghetti Bolognese,23,POS
2025-07-09,Marina,Spaghetti Bolognese,9,Delivery
2025-07-09,Marina,Fish Tacos,31,POS
2025-07-09,Marina,Fish Tacos,11,Delivery
2025-07-09,Marina,Fried Rice,31,POS
2025-07-09,Marina,Fried Rice,13,Delivery
2025-07-09,Marina,Ramen,42,POS
2025-07-09,Marina,Ramen,14,Delivery
2025-07-09,Marina,Grilled Chicken Plate,15,POS
2025-07-09,Marina,Grilled Chicken Plate,6,Delivery
2025-07-09,Marina,Caesar Wrap,16,POS
2025-07-09,Marina,Caesar Wrap,7,Delivery
2025-07-09,Marina,Margherita Pizza,24,POS
2025-07-09,Marina,Margherita Pizza,9,Delivery
2025-07-09,Marina,Pad Thai,28,POS
2025-07-09,Marina,Pad Thai,11,Delivery
2025-07-09,Marina,Beef Rice Bowl,23,POS
2025-07-09,Marina,Beef Rice Bowl,11,Delivery
2025-07-09,Marina,Mushroom Pizza,30,POS
2025-07-09,Marina,Mushroom Pizza,12,Delivery
2025-07-09,Uptown,Chicken Rice Bowl,11,POS
2025-07-09,Uptown,Chicken Rice Bowl,5,Delivery
2025-07-09,Uptown,Beef Burger,14,POS
2025-07-09,Uptown,Beef Burger,6,Delivery
2025-07-09,Uptown,Veggie Salad,20,POS
2025-07-09,Uptown,Veggie Salad,8,Delivery
2025-07-09,Uptown,Spaghetti Bolognese,26,POS
2025-07-09,Uptown,Spaghetti Bolognese,9,Delivery
2025-07-09,Uptown,Fish Tacos,28,POS
2025-07-09,Uptown,Fish Tacos,10,Delivery
2025-07-09,Uptown,Fried Rice,36,POS
2025-07-09,Uptown,Fried Rice,13,Delivery
2025-07-09,Uptown,Ramen,35,POS
2025-07-09,Uptown,Ramen,13,Delivery
2025-07-09,Uptown,Grilled Chicken Plate,15,POS
2025-07-09,Uptown,Grilled Chicken Plate,6,Delivery
2025-07-09,Uptown,Caesar Wrap,16,POS
2025-07-09,Uptown,Caesar Wrap,6,Delivery
2025-07-09,Uptown,Margherita Pizza,20,POS
2025-07-09,Uptown,Margherita Pizza,7,Delivery
2025-07-09,Uptown,Pad Thai,20,POS
2025-07-09,Uptown,Pad Thai,8,Delivery
2025-07-09,Uptown,Beef Rice Bowl,29,POS
2025-07-09,Uptown,Beef Rice Bowl,11,Delivery
2025-07-09,Uptown,Mushroom Pizza,37,POS
2025-07-09,Uptown,Mushroom Pizza,12,Delivery
2025-07-09,Airport,Chicken Rice Bowl,23,POS
2025-07-09,Airport,Chicken Rice Bowl,7,Delivery
2025-07-09,Airport,Beef Burger,27,POS
2025-07-09,Airport,Beef Burger,9,Delivery
2025-07-09,Airport,Veggie Salad,27,POS
2025-07-09,Airport,Veggie Salad,11,Delivery
2025-07-09,Airport,Spaghetti Bolognese,37,POS
2025-07-09,Airport,Spaghetti Bolognese,14,Delivery
2025-07-09,Airport,Fish Tacos,43,POS
2025-07-09,Airport,Fish Tacos,18,Delivery
2025-07-09,Airport,Fried Rice,41,POS
2025-07-09,Airport,Fried Rice,16,Delivery
2025-07-09,Airport,Ramen,55,POS
2025-07-09,Airport,Ramen,23,Delivery
2025-07-09,Airport,Grilled Chicken Plate,19,POS
2025-07-09,Airport,Grilled Chicken Plate,7,Delivery
2025-07-09,Airport,Caesar Wrap,29,POS
2025-07-09,Airport,Caesar Wrap,11,Delivery
2025-07-09,Airport,Margherita Pizza,31,POS
2025-07-09,Airport,Margherita Pizza,12,Delivery
2025-07-09,Airport,Beef Rice Bowl,42,POS
2025-07-09,Airport,Beef Rice Bowl,16,Delivery
2025-07-09,Airport,Mushroom Pizza,44,POS
2025-07-09,Airport,Mushroom Pizza,19,Delivery
2025-07-10,Downtown,Chicken Rice Bowl,19,POS
2025-07-10,Downtown,Chicken Rice Bowl,8,Delivery
2025-07-10,Downtown,Beef Burger,22,POS
2025-07-10,Downtown,Beef Burger,9,Delivery
2025-07-10,Downtown,Veggie Salad,25,POS
2025-07-10,Downtown,Veggie Salad,8,Delivery
2025-07-10,Downtown,Spaghetti Bolognese,34,POS
2025-07-10,Downtown,Spaghetti Bolognese,14,Delivery
2025-07-10,Downtown,Fish Tacos,36,POS
2025-07-10,Downtown,Fish Tacos,15,Delivery
2025-07-10,Downtown,Fried Rice,35,POS
2025-07-10,Downtown,Fried Rice,14,Delivery
2025-07-10,Downtown,Ramen,36,POS
2025-07-10,Downtown,Ramen,16,Delivery
2025-07-10,Downtown,Grilled Chicken Plate,14,POS
2025-07-10,Downtown,Grilled Chicken Plate,6,Delivery
2025-07-10,Downtown,Caesar Wrap,21,POS
2025-07-10,Downtown,Caesar Wrap,9,Delivery
2025-07-10,Downtown,Margherita Pizza,32,POS
2025-07-10,Downtown,Margherita Pizza,12,Delivery
2025-07-10,Downtown,Pad Thai,28,POS
2025-07-10,Downtown,Pad Thai,11,Delivery
2025-07-10,Downtown,Beef Rice Bowl,34,POS
2025-07-10,Downtown,Beef Rice Bowl,16,Delivery
2025-07-10,Downtown,Mushroom Pizza,42,POS
2025-07-10,Downtown,Mushroom Pizza,16,Delivery
2025-07-10,Marina,Chicken Rice Bowl,14,POS
2025-07-10,Marina,Chicken Rice Bowl,6,Delivery
2025-07-10,Marina,Beef Burger,22,POS
2025-07-10,Marina,Beef Burger,9,Delivery
2025-07-10,Marina,Veggie Salad,19,POS
2025-07-10,Marina,Veggie Salad,8,Delivery
2025-07-10,Marina,Spaghetti Bolognese,26,POS
2025-07-10,Marina,Spaghetti Bolognese,12,Delivery
2025-07-10,Marina,Fish Tacos,28,POS
2025-07-10,Marina,Fish Tacos,11,Delivery
2025-07-10,Marina,Fried Rice,31,POS
2025-07-10,Marina,Fried Rice,12,Delivery
2025-07-10,Marina,Ramen,40,POS
2025-07-10,Marina,Ramen,15,Delivery
2025-07-10,Marina,Grilled Chicken Plate,15,POS
2025-07-10,Marina,Grilled Chicken Plate,6,Delivery
2025-07-10,Marina,Caesar Wrap,20,POS
2025-07-10,Marina,Caesar Wrap,8,Delivery
2025-07-10,Marina,Margherita Pizza,26,POS
2025-07-10,Marina,Margherita Pizza,9,Delivery
2025-07-10,Marina,Pad Thai,25,POS
2025-07-10,Marina,Pad Thai,9,Delivery
2025-07-10,Marina,Beef Rice Bowl,24,POS
2025-07-10,Marina,Beef Rice Bowl,11,Delivery
2025-07-10,Marina,Mushroom Pizza,36,POS
2025-07-10,Marina,Mushroom Pizza,14,Delivery
2025-07-10,Uptown,Chicken Rice Bowl,13,POS
2025-07-10,Uptown,Chicken Rice Bowl,5,Delivery
2025-07-10,Uptown,Beef Burger,22,POS
2025-07-10,Uptown,Beef Burger,7,Delivery
2025-07-10,Uptown,Veggie Salad,25,POS
2025-07-10,Uptown,Veggie Salad,10,Delivery
2025-07-10,Uptown,Spaghetti Bolognese,25,POS
2025-07-10,Uptown,Spaghetti Bolognese,11,Delivery
2025-07-10,Uptown,Fish Tacos,27,POS
2025-07-10,Uptown,Fish Tacos,12,Delivery
2025-07-10,Uptown,Fried Rice,33,POS
2025-07-10,Uptown,Fried Rice,14,Delivery
2025-07-10,Uptown,Ramen,44,POS
2025-07-10,Uptown,Ramen,14,Delivery
2025-07-10,Uptown,Grilled Chicken Plate,14,POS
2025-07-10,Uptown,Grilled Chicken Plate,5,Delivery
2025-07-10,Uptown,Caesar Wrap,15,POS
2025-07-10,Uptown,Caesar Wrap,6,Delivery
2025-07-10,Uptown,Margherita Pizza,22,POS
2025-07-10,Uptown,Margherita Pizza,8,Delivery
2025-07-10,Uptown,Pad Thai,28,POS
2025-07-10,Uptown,Pad Thai,11,Delivery
2025-07-10,Uptown,Beef Rice Bowl,38,POS
2025-07-10,Uptown,Beef Rice Bowl,13,Delivery
2025-07-10,Uptown,Mushroom Pizza,29,POS
2025-07-10,Uptown,Mushroom Pizza,11,Delivery
2025-07-10,Airport,Chicken Rice Bowl,24,POS
2025-07-10,Airport,Chicken Rice Bowl,9,Delivery
2025-07-10,Airport,Beef Burger,27,POS
2025-07-10,Airport,Beef Burger,9,Delivery
2025-07-10,Airport,Veggie Salad,36,POS
2025-07-10,Airport,Veggie Salad,14,Delivery
2025-07-10,Airport,Spaghetti Bolognese,44,POS
2025-07-10,Airport,Spaghetti Bolognese,17,Delivery
2025-07-10,Airport,Fish Tacos,50,POS
2025-07-10,Airport,Fish Tacos,20,Delivery
2025-07-10,Airport,Fried Rice,57,POS
2025-07-10,Airport,Fried Rice,21,Delivery
2025-07-10,Airport,Ramen,50,POS
2025-07-10,Airport,Ramen,20,Delivery
2025-07-10,Airport,Grilled Chicken Plate,23,POS
2025-07-10,Airport,Grilled Chicken Plate,8,Delivery
2025-07-10,Airport,Caesar Wrap,30,POS
2025-07-10,Airport,Caesar Wrap,11,Delivery
2025-07-10,Airport,Margherita Pizza,30,POS
